"COU","Country","SEX","Sex","IND","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NOR","Norway","TOTAL","Total","FAM5B","Proportion (%) of children (aged 0-17) living with a single parent","2018","2018","PC","Percentage","0","Units",,,19.4,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","1990","1990","CHLD","Children","0","Units",,,1.8,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","1991","1991","CHLD","Children","0","Units",,,1.8,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","1992","1992","CHLD","Children","0","Units",,,1.9,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","1993","1993","CHLD","Children","0","Units",,,1.8,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","1994","1994","CHLD","Children","0","Units",,,1.9,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","1995","1995","CHLD","Children","0","Units",,,1.8,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","1996","1996","CHLD","Children","0","Units",,,1.8,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","1997","1997","CHLD","Children","0","Units",,,1.8,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","1998","1998","CHLD","Children","0","Units",,,1.7,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","1999","1999","CHLD","Children","0","Units",,,1.7,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","2000","2000","CHLD","Children","0","Units",,,1.7,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","2001","2001","CHLD","Children","0","Units",,,1.7,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","2002","2002","CHLD","Children","0","Units",,,1.7,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","2003","2003","CHLD","Children","0","Units",,,1.8,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","2004","2004","CHLD","Children","0","Units",,,1.8,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","2005","2005","CHLD","Children","0","Units",,,1.8,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","2006","2006","CHLD","Children","0","Units",,,1.8,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","2007","2007","CHLD","Children","0","Units",,,1.8,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","2008","2008","CHLD","Children","0","Units",,,1.9,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","2009","2009","CHLD","Children","0","Units",,,1.9,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","2010","2010","CHLD","Children","0","Units",,,1.9,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","2011","2011","CHLD","Children","0","Units",,,1.8,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","2012","2012","CHLD","Children","0","Units",,,1.8,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","2013","2013","CHLD","Children","0","Units",,,1.8,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","2014","2014","CHLD","Children","0","Units",,,1.7,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","2015","2015","CHLD","Children","0","Units",,,1.7,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","2016","2016","CHLD","Children","0","Units",,,1.6,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","2017","2017","CHLD","Children","0","Units",,,1.5,,
"FIN","Finland","TOTAL","Total","FAM1","Total fertility rate","2018","2018","CHLD","Children","0","Units",,,1.4,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","1990","1990","YR","Years","0","Units",,,25.9,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","1991","1991","YR","Years","0","Units",,,25.7,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","1992","1992","YR","Years","0","Units",,,25.6,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","1993","1993","YR","Years","0","Units",,,25.7,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","1994","1994","YR","Years","0","Units",,,25.5,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","1995","1995","YR","Years","0","Units",,,25.6,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","1996","1996","YR","Years","0","Units",,,25.8,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","1997","1997","YR","Years","0","Units",,,26,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","1998","1998","YR","Years","0","Units",,,26.3,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","1999","1999","YR","Years","0","Units",,,26.5,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","2000","2000","YR","Years","0","Units",,,26.6,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","2001","2001","YR","Years","0","Units",,,26.8,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","2002","2002","YR","Years","0","Units",,,26.8,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","2003","2003","YR","Years","0","Units",,,27.1,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","2004","2004","YR","Years","0","Units",,,27.3,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","2005","2005","YR","Years","0","Units",,,27.5,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","2006","2006","YR","Years","0","Units",,,27.6,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","2007","2007","YR","Years","0","Units",,,27.8,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","2008","2008","YR","Years","0","Units",,,28.1,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","2009","2009","YR","Years","0","Units",,,28.5,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","2010","2010","YR","Years","0","Units",,,28.9,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","2011","2011","YR","Years","0","Units",,,28.9,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","2012","2012","YR","Years","0","Units",,,29,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","2013","2013","YR","Years","0","Units",,,29.2,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","2014","2014","YR","Years","0","Units",,,29.4,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","2015","2015","YR","Years","0","Units",,,29.5,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","2016","2016","YR","Years","0","Units",,,29.7,,
"LTU","Lithuania","TOTAL","Total","FAM2","Mean age of women at childbirth","2017","2017","YR","Years","0","Units",,,29.8,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","1992","1992","_1000","Per thousand","0","Units",,,4.8,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","1993","1993","_1000","Per thousand","0","Units",,,4.6,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","1994","1994","_1000","Per thousand","0","Units",,,4.6,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","1995","1995","_1000","Per thousand","0","Units",,,4.4,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","1996","1996","_1000","Per thousand","0","Units",,,4.3,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","1997","1997","_1000","Per thousand","0","Units",,,4.3,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","1998","1998","_1000","Per thousand","0","Units",,,4.2,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2000","2000","_1000","Per thousand","0","Units",,,4,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2001","2001","_1000","Per thousand","0","Units",,,4,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2002","2002","_1000","Per thousand","0","Units",,,3.9,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2003","2003","_1000","Per thousand","0","Units",,,3.8,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2004","2004","_1000","Per thousand","0","Units",,,3.7,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2005","2005","_1000","Per thousand","0","Units",,,3.6,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2006","2006","_1000","Per thousand","0","Units",,,3.7,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2007","2007","_1000","Per thousand","0","Units",,,3.6,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2008","2008","_1000","Per thousand","0","Units",,,3.5,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2009","2009","_1000","Per thousand","0","Units",,,3.5,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2010","2010","_1000","Per thousand","0","Units",,,3.6,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2011","2011","_1000","Per thousand","0","Units",,,3.6,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2012","2012","_1000","Per thousand","0","Units",,,3.4,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2013","2013","_1000","Per thousand","0","Units",,,3.3,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2014","2014","_1000","Per thousand","0","Units",,,3.2,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2015","2015","_1000","Per thousand","0","Units",,,3.1,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2016","2016","_1000","Per thousand","0","Units",,,3,,
"USA","United States","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2017","2017","_1000","Per thousand","0","Units",,,2.9,,
"CZE","Czech Republic","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2005","2005","PC","Percentage","0","Units",,,1.5,,
"CZE","Czech Republic","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2006","2006","PC","Percentage","0","Units",,,1,,
"CZE","Czech Republic","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2007","2007","PC","Percentage","0","Units",,,0.5,,
"CZE","Czech Republic","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2008","2008","PC","Percentage","0","Units",,,0.7,,
"CZE","Czech Republic","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2009","2009","PC","Percentage","0","Units",,,0.5,,
"CZE","Czech Republic","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2010","2010","PC","Percentage","0","Units",,,0.3,,
"CZE","Czech Republic","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2011","2011","PC","Percentage","0","Units",,,0.3,,
"CZE","Czech Republic","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2012","2012","PC","Percentage","0","Units",,,0.4,,
"CZE","Czech Republic","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2013","2013","PC","Percentage","0","Units",,,0.3,,
"CZE","Czech Republic","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2014","2014","PC","Percentage","0","Units",,,1.1,,
"CZE","Czech Republic","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2015","2015","PC","Percentage","0","Units",,,0.6,,
"CZE","Czech Republic","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2016","2016","PC","Percentage","0","Units",,,0.6,,
"CZE","Czech Republic","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2017","2017","PC","Percentage","0","Units",,,0.6,,
"CZE","Czech Republic","TOTAL","Total","FAM5C","Proportion (%) of children (aged 0-17) living in 'other' types of household","2018","2018","PC","Percentage","0","Units",,,0.4,,
"NLD","Netherlands","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1990","1990","_1000","Per thousand","0","Units",,,6.5,,
"NLD","Netherlands","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1991","1991","_1000","Per thousand","0","Units",,,6.4,,
"NLD","Netherlands","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1992","1992","_1000","Per thousand","0","Units",,,6.2,,
"NLD","Netherlands","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1993","1993","_1000","Per thousand","0","Units",,,5.8,,
"NLD","Netherlands","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1994","1994","_1000","Per thousand","0","Units",,,5.4,,
"NLD","Netherlands","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1995","1995","_1000","Per thousand","0","Units",,,5.3,,
"NLD","Netherlands","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1996","1996","_1000","Per thousand","0","Units",,,5.5,,
"NLD","Netherlands","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1997","1997","_1000","Per thousand","0","Units",,,5.4,,
"NLD","Netherlands","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1998","1998","_1000","Per thousand","0","Units",,,5.5,,
"NLD","Netherlands","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","1999","1999","_1000","Per thousand","0","Units",,,5.7,,
"NLD","Netherlands","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2000","2000","_1000","Per thousand","0","Units",,,5.5,,
"NLD","Netherlands","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2001","2001","_1000","Per thousand","0","Units",,,5,,
"NLD","Netherlands","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2002","2002","_1000","Per thousand","0","Units",,,5.2,,
"NLD","Netherlands","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2003","2003","_1000","Per thousand","0","Units",,,4.9,,
"NLD","Netherlands","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2004","2004","_1000","Per thousand","0","Units",,,4.4,,
"NLD","Netherlands","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2005","2005","_1000","Per thousand","0","Units",,,4.4,,
